"","...1","Region","Date","NA.","Population","HPI","S_Unf","HR","CPI","GRP_pc","HR_pc","BP","PI_Roads_Materials","Price_m2_fm","Price_m2_sm","Materials_pi","N_of_Credits","Avg_IR","Avg_Sum_of_credit","Avg_Duration_of_Credit","Mortgage_Debt","Usage","Usage_ratio","S_unf_redone"
"5154","5154","Тюменская область",2017-04-01,"5154",3655747.27198739,98.9977780344308,1713.98991799679,12606.3332719525,103.226321144449,545143.260408383,0.00344836537781193,46487.2524791479,-1.64300000000001,47657.3300000075,52203.1400000082,-2.90837209302325,2692,11.2133333333333,1362.33333333333,14.8333333333333,39754.3333333333,69.45,"High usage",1713.9898573854
"5155","5155","Тюменская область",2017-07-01,"5155",3665756.72940448,100.831448205322,1695.28248256429,12707.7125412401,102.737402990953,572539.461898049,0.00346679763814651,46467.6851621952,5.50399999999999,48523.6900000074,49973.1500000079,0.340232558139519,3022,10.4533333333333,1412.33333333333,14.7,41123.6666666667,70.14,"High usage",1695.283082145
"5156","5156","Тюменская область",2017-10-01,"5156",3674322.18542969,103.73589213646,1641.30264659517,12777.025997335,102.384760702055,607128.667702273,0.00347765507169038,46731.1602038989,1.383,50172.5400000076,49867.9300000083,1.10441860465117,4147,9.73,1407.33333333333,14.7666666666667,43172.6666666667,69.58,"High usage",1641.3033673742
"5157","5157","Тюменская область",2018-01-01,"5157",3681443.64006302,107.711109827844,1552.05041008921,12814.2736402372,102.168394277754,648910.877821054,0.00348093767844275,47277.6776042592,-0.189999999999998,48706.2600000076,52413.3200000084,-2.04350000000001,3219,9.69666666666667,1375,15.6333333333333,44816.3333333333,69.61,"High usage",1552.05071307301
"5158","5158","Тюменская область",2018-04-01,"5158",3688674.76589115,110.03675297326,1538.6093514551,12875.4592413032,102.046489996932,679285.924025996,0.00349058954858609,47396.8135226996,0.594000000000023,49690.0300000077,52075.3000000085,0.848000000000013,3787,9.53,1399.66666666667,15.5666666666667,46805.6666666667,68.93,"High usage",1538.60936612333
"5159","5159","Тюменская область",2018-07-01,"5159",3696015.56291406,110.712821572707,1600.97947069296,12960.582800533,102.019047859589,698253.8063171,0.00350661068211889,47088.56795922,4.735,50989.0500000076,52033.0600000086,1.14899999999999,3741,9.41,1502.66666666667,16.1,48972,71.05,"High usage",1600.97932652516
"5160","5160","Тюменская область",2018-10-01,"5160",3703466.03113176,109.739315626187,1739.16076780268,13069.6443179264,102.086067865725,705814.524694365,0.0035290010790434,46352.9409138205,4.46700000000001,52727.8800000077,54813.4000000084,2.19775000000001,4345,9.52,1507,15.9333333333333,51044.6666666667,71.97,"High usage",1739.16059427851
"5161","5161","Тюменская область",2019-01-01,"5161",3711026.17054426,107.116235133699,1953.15324278426,13202.6437934836,102.247550015339,701968.079157791,0.00355776073935735,45189.932386501,-5.07272727272726,53231.2600000075,51282.8400000083,-0.257499999999979,2674,10.17,1588.33333333333,16.9,52909.3333333333,71.22,"High usage",1953.15316938337
"5162","5162","Тюменская область",2019-04-01,"5162",3719227.35809155,105.832508883224,2239.48893566906,13338.382066313,102.43312286905,686095.84967171,0.00358645049275522,44512.7560209728,0.659999999999997,53686.2100000078,50590.0100000085,2.99074999999999,2695,10.48,1599.33333333333,17.6,54370.3333333333,71.95,"High usage",2239.48893167197
"5163","5163","Тюменская область",2019-07-01,"5163",3728069.59377365,105.888136874762,2598.16784645696,13476.8591364147,102.642786426855,658197.836236123,0.00361507033923613,44321.4118172357,1.28727272727275,54446.030000008,51684.3600000087,0.501250000000013,2806,9.97333333333333,1599.66666666667,17.4333333333333,54618,71.66,"High usage",2598.1678811443
"5164","5164","Тюменская область",2019-10-01,"5164",3737552.87759055,107.283119108314,3029.18997514807,13618.0750037886,102.876540688756,618274.038851029,0.00364362027880044,44615.8997752899,1.30181818181819,55503.5600000078,52405.3100000088,-0.190250000000006,3485,9.28,1651,17.7,55916,72.26,"High usage",3029.19001780037
"5165","5165","Тюменская область",2020-01-01,"5165",3747677.20954226,110.01745558388,3532.5553217424,13762.0296684347,103.134385654753,566324.457516429,0.0036721003114476,45396.2198951352,3.05,57858.8300000077,58770.5200000084,3.02916666666667,2784,8.94666666666667,1760.33333333333,17.7666666666667,56711.3333333333,70.67,"High usage",3532.55534164018
"5166","5166","Тюменская область",2020-04-01,"5166",3755270.45850604,112.068207940554,3910.07933168821,13869.9956669192,103.327769379251,527362.271515479,0.00369346033593398,45981.4599850192,2.56299999999999,58447.100000008,59543.4400000089,0.317777777777749,2979,7.78,1666.33333333333,17.4666666666667,57947.6666666667,70.25,"High usage",3910.07933452003
"5167","5167","Тюменская область",2020-07-01,"5167",3760332.6244819,113.435376178337,4161.76200498549,13941.9729992423,103.456691862249,501387.480848179,0.00370770035225876,46371.6200449419,0.0469999999999828,61955.9600000081,61693.140000009,0.494166666666672,4560,7.28333333333333,1795,17.6666666666667,60475,68.83,"High usage",4161.76199643994
"5168","5168","Тюменская область",2020-10-01,"5168",3762863.70746982,114.118960297228,4287.60334163413,13977.9616654038,103.521153103748,488400.085514529,0.00371482036042026,46566.7000749032,1.26599999999999,63563.600000008,62199.1300000088,2.00555555555553,5535,7.41,1835,18.1333333333333,63415,69.56,"High usage",4287.60332739989
"5169","5169","Удмуртская Республика",2002-01-01,"5169",1580255.38237612,138.192585668451,334366.352699977,891.335053412776,119.132203815024,49515.3323925016,0.000564091356636501,6968.87347584402,-2.90000000000001,8599.93000000219,9462.45000000224,0.431842105263158,1765,14.46,2267.66666666667,15.4666666666667,47287.6666666667,58.91,"Low usage",280.518636740334
"5170","5170","Удмуртская Республика",2002-04-01,"5170",1579428.02942567,136.52355140107,308461.811619986,884.00103204766,118.651322289014,49629.4354355007,0.000559721368579485,7323.72408550631,7.02666666666666,8929.03000000227,9884.98000000231,1.64657894736841,347,14.6233333333333,1127,18.3333333333333,9367,61.15,"High usage",276.1531820442
"5171","5171","Удмуртская Республика",2002-07-01,"5171",1577773.32352476,133.185482866309,256652.729460006,869.332989317429,117.689559236994,49857.6415214989,0.000550981392464161,8033.42530483087,3.28111111111109,10383.5400000023,10395.8000000024,5.13000000000002,754,14.4066666666667,2401.66666666667,15.4666666666667,33330.3333333333,60.08,"High usage",267.42227265193
"5172","5172","Удмуртская Республика",2002-10-01,"5172",1575291.2646734,128.178380064168,178939.106220035,847.330925222082,116.246914658965,50199.9506504961,0.000537871428291267,9097.97713381771,0.526666666666685,10556.0500000022,10794.6900000023,3.6442105263158,417,12.5966666666667,2468.33333333333,15.4666666666667,40583,50.56,"Low usage",254.325908563526
"5173","5173","Удмуртская Республика",2003-01-01,"5173",1571981.85287159,121.502242994645,75320.9419000735,817.994839761619,114.323388554926,50656.3628224925,0.000520391476060954,10517.3795724668,2.37777777777779,10974.7800000023,11817.6300000024,2.31885714285713,1114,14.6966666666667,1739.33333333333,15.4666666666667,30941.6666666667,61.15,"High usage",236.864089778986
"5174","5174","Удмуртская Республика",2003-04-01,"5174",1569135.74700223,117.974890968978,3845.85941205989,789.862469672781,112.96462269134,50746.3036965428,0.000503434944412955,11639.7887189397,7.16000000000001,11167.6800000025,12618.8300000025,5.94228571428572,599,14.59,780.333333333333,11.7333333333333,17390,57,"Low usage",235.693726353575
"5175","5175","Удмуртская Республика",2003-07-01,"5175",1566752.94706531,117.596323987166,-35486.1412440059,762.933814955569,112.170617068206,50469.7732726471,0.000487001833348588,12465.2045732362,4.17222222222222,11332.2900000026,12735.8700000026,5.55000000000003,496,14.4066666666667,780.333333333333,21.8,9098.66666666667,59.7,"High usage",250.814818287292
"5176","5176","Удмуртская Республика",2003-10-01,"5176",1564833.45306084,120.366542049209,-42675.060068124,737.208875609984,111.941371685525,49826.7715508054,0.000471092142866419,12993.6271353564,4.24999999999997,12605.2900000026,13323.1000000026,5.95542857142858,417,13.9266666666667,1127,17.7666666666667,12483,58,"Low usage",282.227365580137
"5177","5177","Удмуртская Республика",2004-01-01,"5177",1563377.26498883,126.285545155107,-17720.8970602945,712.687651636023,112.276886543297,48817.2985310177,0.000455705872967584,13225.0564053003,5.8688888888889,15703.1400000026,14275.9600000026,5.44891891891891,426,13.7366666666667,1108.33333333333,19.2,16318.3333333333,61,"High usage",329.93136823211
"5178","5178","Удмуртская Республика",2004-04-01,"5178",1561880.68376449,129.830928335423,-530.473033044509,733.004101392025,112.320337869087,49363.6500243345,0.000469178960910184,13465.2015511576,0.980000000000004,16329.7500000027,14903.5500000027,4.08189189189187,208,15.14,1108.33333333333,19.2333333333333,6777.33333333333,58,"Low usage",337.440422000054
"5179","5179","Удмуртская Республика",2004-07-01,"5179",1560343.70938782,131.002691590158,8896.2120136258,798.158224877988,112.071725662894,51465.8260307558,0.00051151140669562,13714.0625729284,2.06999999999999,16625.4100000027,15395.6300000028,1.93999999999998,918,14.1966666666667,1450.66666666667,16.8333333333333,30941.6666666667,54,"Low usage",304.754526883969
"5180","5180","Удмуртская Республика",2004-10-01,"5180",1558766.34185883,129.800834919311,10559.1580797165,908.150022093912,111.53104992472,55123.8265502817,0.00058270321032367,13971.6394706126,5.83333333333333,17168.8500000027,16051.6700000027,4.63135135135134,632,14.5633333333333,2455,18.3333333333333,45232,53.97,"Low usage",231.873682883857
"5181","5181","Удмуртская Республика",2005-01-01,"5181",1557148.58117752,126.225358322883,4458.36516522746,1062.9794930398,110.698310654563,60337.651582912,0.000682754371795348,14237.9322442102,1.74222222222221,17375.0000000028,17071.6200000028,1.46472222222221,389,13.7366666666667,1450.66666666667,16.8333333333333,18622.3333333333,62,"High usage",118.797889999715
"5182","5182","Удмуртская Республика",2005-04-01,"5182",1555358.84443398,127.265024355158,299.901933341275,1173.31948420223,109.977890684675,64324.9011872549,0.000754377737756665,14442.8764559651,8.89888888888888,17460.7200000029,17464.700000003,3.76916666666668,596,14.1966666666667,2468.33333333333,15.4666666666667,40583,61.15,"High usage",91.2484168461716
"5183","5183","Удмуртская Республика",2005-07-01,"5183",1553397.13162823,132.919833016137,-1916.2316159421,1239.16999558121,109.369790015056,67085.5753633101,0.000797573308209546,14586.4721058772,6.35222222222224,18443.8200000029,18236.4400000029,3.02555555555554,771,14.1966666666667,2468.33333333333,21.3666666666667,33330.3333333333,53.62,"Low usage",149.225263423226
"5184","5184","Удмуртская Республика",2005-10-01,"5184",1551263.44276025,143.18978430582,-2190.03548262265,1260.53102717673,108.874008645705,68619.6741110779,0.000812341083153341,14668.7191939466,3.84333333333335,21722.0300000031,18989.250000003,1.69027777777778,1554,14.1966666666667,780.333333333333,19.2,9373.33333333333,53.55,"Low usage",292.728429730877
"5185","5185","Удмуртская Республика",2006-01-01,"5185",1548957.77783006,158.074878224207,-521.509666700395,1237.40257898879,108.490546576624,68927.1974305581,0.000798681062588745,14689.6177201732,6.95999999999998,21135.8600000032,19826.8500000032,3.03588235294119,1394,14.2666666666667,1715.66666666667,18.7333333333333,32764,51,"Low usage",521.757915769126
"5186","5186","Удмуртская Республика",2006-04-01,"5186",1546780.40072596,164.238964501878,618.704526349028,1233.9901681181,108.580943118342,69724.0675266817,0.000797715078668534,15529.7300425945,5.04875000000001,23220.8700000031,22094.4600000033,1.81735294117648,966,14.46,1392,17.2,32300.3333333333,57.61,"Low usage",668.866543876775
"5187","5187","Удмуртская Республика",2006-07-01,"5187",1544731.31144794,161.682043138836,1230.60709652562,1250.29379456464,109.145198270858,71010.2843994487,0.000809443131391553,17189.0561612104,6.57499999999999,27655.2000000034,26881.3200000033,7.12088235294118,226,13.8233333333333,838.666666666667,15.4333333333333,6349.66666666667,51,"Low usage",734.054314053822
"5188","5188","Удмуртская Республика",2006-10-01,"5188",1542810.50999602,150.404114135078,1314.19804382938,1286.31345832842,110.183312034174,72785.8480488592,0.000833865220758344,19667.596076021,3.98625,32053.7500000036,34640.7300000037,4.71029411764704,785,14.3166666666667,1244.66666666667,16.1666666666667,27787.3333333333,56.94,"Low usage",717.321226300267
"5189","5189","Удмуртская Республика",2007-01-01,"5189",1541017.99637018,130.405177490605,869.477368260319,1342.04915940944,111.695284408289,75050.7584749131,0.000870981346769562,22965.3497870262,1.63250000000001,36430.4500000037,34764.6700000035,1.04352941176469,1477,14.3166666666667,1212.33333333333,16.1666666666667,32482.6666666667,59.47,"Low usage",618.667280616112
"5190","5190","Удмуртская Республика",2007-04-01,"5190",1539334.59237177,115.415531836574,550.998150728911,1377.92377607807,112.937959594619,77168.4805894758,0.000895162597960062,25225.1113566177,5.28125000000001,37852.3500000037,36131.5400000037,5.35617647058822,1328,14.12,1119.66666666667,14.7666666666667,30764,59,"Low usage",538.938790096005
"5191","5191","Удмуртская Республика",2007-07-01,"5191",1537760.29800079,105.435177172984,358.760391235162,1393.9373083343,113.911337593165,79139.0143925475,0.000906408974329316,26446.8807847956,8.19750000000001,37777.1000000037,35512.8100000036,5.28529411764707,1477,14.72,1305.66666666667,15.5,39963.3333333333,57.61,"Low usage",478.135754739945
"5192","5192","Удмуртская Республика",2007-10-01,"5192",1536295.11325725,100.464113499835,292.764089779071,1390.08975617814,114.615418403926,80962.359884128,0.000904720475879601,26630.6580715598,4.69125,38926.4200000038,36585.3400000039,2.70676470588236,744,14.6966666666667,1183.66666666667,15.7,32482.6666666667,49,"Low usage",436.258174547933
"5193","5193","Удмуртская Республика",2008-01-01,"5193",1534939.03814114,100.502340817127,353.009246360639,1366.38111960959,115.050202026903,82638.5170642175,0.000890097102608723,25776.4432169104,7.70624999999998,40071.4200000039,36788.9400000038,5.99000000000001,213,14.3233333333333,793,18.5666666666667,8375.33333333333,58,"Low usage",413.306049519968
"5194","5194","Удмуртская Республика",2008-04-01,"5194",1533599.39283824,99.8486954171928,382.343610449392,1353.94521713833,114.928034665332,82665.865001621,0.000882820229289529,25796.5759882864,3.50625000000001,38799.0800000037,36929.4200000038,3.64375000000001,966,14.59,1641,15.6333333333333,41341.6666666667,57.61,"Low usage",385.242779700794
"5195","5195","Удмуртская Республика",2008-07-01,"5195",1532276.17734855,98.5031773000326,380.767182045347,1352.78204876436,114.248916319214,81044.4036963384,0.000882889855922197,26691.0563856878,5.37875000000001,38948.440000004,36660.7000000039,6.67093750000001,386,13.9266666666667,962.333333333333,14.9666666666667,18973.3333333333,58,"Low usage",352.068365090411
"5196","5196","Удмуртская Республика",2008-10-01,"5196",1530969.39167207,96.4657864656464,348.279961148487,1362.89161448768,113.01284698855,77774.1331483698,0.000890305982506504,28459.8844091147,-1.39000000000001,38905.1200000041,36532.230000004,0.612499999999997,1094,14.2666666666667,868.666666666667,16.9333333333333,15986.3333333333,65.76,"High usage",313.782805688819
