"year","make","model","trim","body","transmission","vin","state","condition","odometer","color","interior","seller","mmr","sellingprice","saledate"
"2013","Ford","Focus","SE","Sedan","automatic","1fadp3f20dl215573","nc","2.4",65311,"red","black","chrysler capital","9450",7600,"Mon Jan 12 2015 09:30:00 GMT-0800 (PST)"
"2013","Ford","Focus","Titanium","Hatchback","automatic","1fadp3n25dl208717","oh","3.8",29660,"silver","black","ford motor credit company,llc pd","13950",14000,"Tue Jan 13 2015 09:00:00 GMT-0800 (PST)"
"2013","Ford","Focus","SE","Hatchback","automatic","1fadp3k27dl247488","mo","3.2",42318,"—","gray","ars/avis budget group","10900",10700,"Tue Jan 13 2015 10:30:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Hatchback","automatic","1fahp3k26cl366682","ca","3.6",28761,"black","gray","ford motor credit company,llc pd","10450",10800,"Thu Jan 15 2015 04:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f26cl343199","ca","4.2",18307,"gray","black","ford motor credit company,llc pd","10450",12100,"Thu Jan 22 2015 04:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f24cl295010","ca","4.4",24700,"silver","black","ford motor credit company,llc pd","10100",10400,"Thu Jan 15 2015 04:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f27cl387390","nc","4.8",52801,"silver","beige","ge fleet services for itself/servicer","8725",9000,"Tue Jan 13 2015 09:15:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f20cl455058","ca","3.4",36803,"white","tan","ford motor credit company,llc","9525",9400,"Thu Jan 15 2015 04:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f29cl257837","ca","3.4",34163,"gray","black","ford motor credit company,llc pd","9650",9700,"Thu Jan 15 2015 04:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","Titanium","Hatchback","automatic","1fahp3n29cl316001","ca","4.8",40776,"white","black","ford motor credit company,llc pd","13050",12700,"Thu Jan 15 2015 04:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Hatchback","automatic","1fahp3k23cl171669","tn","2.8",35314,"—","gray","ford motor credit company,llc","10200",8500,"Wed Jan 28 2015 02:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SEL","Hatchback","automatic","1fahp3m22cl415941","ca","4.5",29641,"white","black","ford motor credit company,llc pd","11250",13200,"Thu Jan 15 2015 04:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f21cl191607","va","3.2",87964,"red","black","jpmorgan chase bank,n.a.","7075",6800,"Thu Jan 15 2015 01:20:00 GMT-0800 (PST)"
"2012","Ford","Focus","SEL","Sedan","automatic","1fahp3h27cl222307","ca","4.4",23844,"white","black","ford motor credit company,llc pd","11900",12400,"Thu Jan 15 2015 04:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","Titanium","Hatchback","automatic","1fahp3n26cl304873","ca","3.8",42178,"black","black","ford motor credit company,llc pd","13300",13900,"Thu Jan 22 2015 04:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SEL","Hatchback","automatic","1fahp3m2xcl302254","ca","4.1",22815,"green","beige","ford motor credit company,llc pd","11700",11800,"Thu Jan 15 2015 04:00:00 GMT-0800 (PST)"
"2010","Ford","Focus","SES","Sedan","automatic","1fahp3gn3aw148763","ga","2",86613,"blue","beige","jim ellis","6725",3600,"Tue Jan 27 2015 04:30:00 GMT-0800 (PST)"
"2010","Ford","Focus","SE","Coupe","automatic","1fahp3cn4aw280405","nv","3.7",60301,"black","beige","findlay kia","5850",7000,"Fri Jan 09 2015 12:00:00 GMT-0800 (PST)"
"2003","Ford","Focus","ZX5","Hatchback","automatic","3fafp37323r118293","md","1",86714,"blue","gray","college park motor cars inc","2425",2300,"Tue Jan 13 2015 09:30:00 GMT-0800 (PST)"
"2002","Ford","Focus","SE","Sedan","automatic","1fafp34p62w110734","oh","2.1",102466,"gold","tan","halleen kia","1575",1550,"Tue Jan 13 2015 09:30:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k21el307556","ga","4.4",13646,"silver","black","avis budget group","12850",12200,"Tue Jan 13 2015 09:30:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k28el131802","ca","4.5",38527,"gray","black","ford motor credit company,llc","11900",11000,"Thu Jan 15 2015 04:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k29el151492","ga","4.5",34036,"silver","black","ars/avis budget group","12150",13100,"Tue Jan 13 2015 09:30:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f27el273195","tn","3.1",19765,"red","black","avis budget group","12500",11700,"Wed Jan 14 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k22el296437","tn","4.5",21365,"—","black","avis budget group","12600",12600,"Wed Jan 14 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k26el214337","fl","4.6",40277,"white","black","ars/avis budget group","11800",12000,"Fri Jan 16 2015 01:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k27el158246","tn","4.3",42465,"silver","black","avis corporation","11700",11400,"Wed Feb 11 2015 02:30:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f23el273193","tn","3.6",14477,"red","black","avis budget group","12600",12000,"Wed Jan 21 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f23el296649","tn","4.3",16386,"red","gray","avis budget group","12600",12300,"Wed Jan 14 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f26el273222","tn","4.1",19639,"gray","gray","avis budget group","12550",12200,"Wed Jan 14 2015 10:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f21el296343","tn","4.3",18641,"—","gray","avis budget group","12600",11800,"Wed Jan 28 2015 02:00:00 GMT-0800 (PST)"
"2013","Ford","Focus","SE","Hatchback","automatic","1fadp3k29dl196026","ca","4.5",31167,"white","black","ford motor credit company,llc pd","11550",11500,"Thu Jan 15 2015 04:00:00 GMT-0800 (PST)"
"2013","Ford","Focus","SE","Hatchback","automatic","1fadp3k22dl146360","fl","2.4",26561,"white","gray","wells fargo financial acceptance","11700",9900,"Tue Jan 27 2015 01:30:00 GMT-0800 (PST)"
"2013","Ford","Focus","SE","Sedan","automatic","1fadp3f29dl170570","ca","4.1",28642,"red","beige","ford motor credit company,llc pd","11150",26500,"Thu Jan 22 2015 04:00:00 GMT-0800 (PST)"
"2013","Ford","Focus","SE","Sedan","automatic","1fadp3f28dl177655","ca","4.3",30488,"black","black","ford motor credit company,llc pd","11200",11200,"Thu Jan 15 2015 04:00:00 GMT-0800 (PST)"
"2013","Ford","Focus","SE","Sedan","automatic","1fadp3f26dl210815","ca","3.5",29418,"gray","black","ford motor credit company,llc pd","11250",11300,"Thu Jan 15 2015 04:00:00 GMT-0800 (PST)"
"2013","Ford","Focus","SE","Sedan","automatic","1fadp3f24dl184439","ca","4.2",25446,"blue","black","ford motor credit company,llc pd","11300",13000,"Thu Jan 22 2015 04:00:00 GMT-0800 (PST)"
"2013","Ford","Focus","SE","Hatchback","automatic","1fadp3k26dl235557","ca","4.8",10037,"gray","black","ford motor credit company,llc pd","12400",13500,"Thu Jan 29 2015 04:00:00 GMT-0800 (PST)"
"2013","Ford","Focus","SE","Sedan","automatic","1fadp3f25dl174163","ga","3.3",18816,"black","black","ford motor credit company,llc pd","11900",10700,"Tue Jan 13 2015 09:30:00 GMT-0800 (PST)"
"2013","Ford","Focus","SE","Sedan","automatic","1fadp3f26dl219868","tn","4.2",21238,"—","gray","ford motor credit company,llc","11850",11200,"Wed Jan 14 2015 02:00:00 GMT-0800 (PST)"
"2013","Ford","Focus","SE","Hatchback","automatic","1fadp3k20dl111400","tn","3.4",19948,"blue","black","ford motor credit company,llc","12200",11300,"Wed Jan 14 2015 02:00:00 GMT-0800 (PST)"
"2013","Ford","Focus","SE","Hatchback","automatic","1fadp3k28dl298322","tn","3.6",49024,"—","gray","ars/avis budget group","10700",10400,"Wed Jan 28 2015 02:00:00 GMT-0800 (PST)"
"2013","Ford","Focus","SE","Hatchback","automatic","1fadp3k21dl254226","tn","4.3",9378,"gray","—","ford motor credit company,llc","12750",12500,"Wed Jan 14 2015 02:00:00 GMT-0800 (PST)"
"2013","Ford","Focus","SE","Sedan","automatic","1fadp3f26dl177928","ca","3.9",41296,"red","gray","ford motor credit company,llc pd","10650",10700,"Thu Jan 15 2015 04:00:00 GMT-0800 (PST)"
"2013","Ford","Focus","SE","Sedan","automatic","1fadp3f27dl193944","tn","4.2",12999,"black","black","ford motor credit company,llc","11900",13800,"Wed Jan 21 2015 02:00:00 GMT-0800 (PST)"
"2013","Ford","Focus","SE","Sedan","automatic","1fadp3f21dl297748","tn","4",39382,"—","gray","ars/avis budget group","10600",10100,"Wed Jan 28 2015 02:00:00 GMT-0800 (PST)"
"2013","Ford","Focus","SE","Sedan","automatic","1fadp3f28dl241225","tn","4.6",25676,"black","gray","ford motor credit company,llc","11300",11000,"Wed Jan 21 2015 02:00:00 GMT-0800 (PST)"
"2013","Ford","Focus","SE","Hatchback","automatic","1fadp3k27dl240119","tn","3.9",13378,"—","black","ford motor credit company,llc","12250",13000,"Wed Jan 28 2015 02:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f28cl259983","nj","4.3",17144,"green","gray","ford motor credit company,llc","10500",10400,"Wed Jan 14 2015 01:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f23cl377441","nj","3",18568,"gray","gray","ford motor credit company,llc","10450",9200,"Wed Jan 14 2015 01:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f25cl468002","mo","3.6",17994,"black","black","ford motor credit company","10400",10100,"Tue Jan 20 2015 03:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f21cl276091","nj","5",16796,"gray","black","ford motor credit company,llc","10500",10700,"Wed Jan 14 2015 01:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","Titanium","Hatchback","automatic","1fahp3n24cl312227","tx","3.4",43447,"—","black","ford motor credit company,llc","12900",14300,"Thu Jan 15 2015 02:30:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f2xcl241422","fl","4.8",28233,"silver","beige","ford motor credit company,llc","9925",10000,"Fri Jan 16 2015 01:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f29cl233294","pa","4.2",21148,"gray","black","ford motor credit company,llc","10250",10800,"Wed Jan 21 2015 01:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f22cl342549","il","2.9",43296,"black","black","ford motor credit company,llc","9200",9000,"Thu Jan 15 2015 02:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Hatchback","automatic","1fahp3k24cl292517","nj","4.1",35966,"white","black","ford motor credit company,llc","10150",9400,"Wed Jan 14 2015 01:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SEL","Sedan","automatic","1fahp3h28cl227533","mn","4.2",37278,"silver","black","ford motor credit company,llc","10900",10900,"Wed Jan 14 2015 02:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Hatchback","automatic","1fahp3k29cl213410","nj","3.9",22562,"white","black","ford motor credit company,llc","10800",9600,"Wed Jan 21 2015 01:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Hatchback","manual","1fahp3k25cl336475","il","2.9",57451,"silver","black","ford motor credit company,llc","8975",7600,"Thu Jan 15 2015 02:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Hatchback","automatic","1fahp3k2xcl273504","mn","3.9",31017,"—","beige","ford motor credit company,llc","10400",9700,"Wed Jan 14 2015 02:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f26cl114344","mo","3.4",110510,"black","gray","ford motor credit company,llc","6375",6800,"Wed Jan 14 2015 02:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f28cl372767","nc","4.4",47804,"blue","tan","ge fleet services for itself/servicer","9000",9500,"Tue Jan 20 2015 01:15:00 GMT-0800 (PST)"
"2012","Ford","Focus","SEL","Sedan","","1fahp3h25cl341229","nj","4.8",35379,"white","black","ford motor credit company,llc","11050",10700,"Wed Jan 21 2015 01:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","manual","1fahp3f28cl183195","il","3.8",55391,"red","black","ford motor credit company,llc","8625",8200,"Thu Jan 15 2015 02:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f28cl356245","nv","3.5",29404,"turquoise","tan","chapman chry jeep","9875",10300,"Fri Jan 16 2015 03:45:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f22cl354510","mi","2.5",75896,"silver","black","jpmorgan chase bank,n.a.","7650",6500,"Thu Jan 15 2015 01:30:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f21cl314287","ca","3.3",35419,"red","gray","ford motor credit company,llc pd","9575",10300,"Thu Jan 15 2015 04:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SEL","Sedan","automatic","1fahp3h29cl394452","il","3.5",52698,"gray","gray","td auto finance","9900",8500,"Tue Jan 13 2015 10:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Hatchback","manual","1fahp3k27cl407255","nj","3.7",43065,"black","gray","ford-lincoln dealer program","9775",9400,"Wed Jan 21 2015 01:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SEL","Hatchback","automatic","1fahp3m2xcl243058","mi","2.4",31975,"gray","gray","ford motor credit company,llc","11000",8200,"Thu Jan 22 2015 01:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f28cl462596","fl","4.6",25924,"—","gray","ford motor credit company,llc","10050",10600,"Thu Jan 15 2015 01:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","Titanium","Hatchback","automatic","1fahp3n2xcl243267","tx","4.8",16743,"—","black","ford motor credit company,llc","14650",13800,"Thu Jan 15 2015 02:30:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Hatchback","automatic","1fahp3k24cl448989","mi","3.9",22184,"red","black","ford motor credit company,llc","10800",10900,"Thu Jan 15 2015 01:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f21cl434185","pa","2.9",36241,"black","black","ford motor credit company,llc","9575",8600,"Wed Jan 14 2015 01:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SEL","Hatchback","automatic","1fahp3m20cl436948","tn","2.9",66259,"—","black","dtg operations inc","9000",9001,"Wed Jan 21 2015 02:30:00 GMT-0800 (PST)"
"2012","Ford","Focus","SEL","Hatchback","automatic","1fahp3m23cl266861","mo","3.5",55738,"silver","black","ford motor credit company,llc","9525",9400,"Wed Jan 14 2015 02:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Hatchback","automatic","1fahp3k27cl246681","nj","3.4",21970,"blue","black","ford motor credit company,llc","10900",10000,"Wed Jan 14 2015 09:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","Titanium","Hatchback","automatic","1fahp3n29cl187855","tn","4.1",49673,"blue","black","ford-lincoln dealer program","12400",12300,"Wed Jan 14 2015 02:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Hatchback","automatic","1fahp3k22cl429177","mo","3.7",33116,"gray","black","ford motor credit company,llc","10250",10400,"Wed Jan 14 2015 02:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","Titanium","Hatchback","automatic","1fahp3n26cl450903","mo","4.1",22829,"red","black","ford motor credit company,llc","14300",14600,"Tue Jan 20 2015 03:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","Titanium","Hatchback","automatic","1fahp3n26cl443109","wa","4.1",30599,"gray","black","lexus of bellevue","13700",13300,"Wed Jan 14 2015 05:20:00 GMT-0800 (PST)"
